Day,Weather,PricePerGlass,SignsMade,GlassesMade,GlassesSold,Profit,Assets,Storm,StreetCrewWorking,StreetCrewThirsty,WeatherFactor,ChanceOfRain,BaseDemand,SignBenefit,DemandMultiplier,AdjUnits,CostPerGlass,CostPerSign,Income,Expenses
4598,Sunny,1,6,100,100,-4.9,-9035.660000000007,False,False,False,1.0,0,51.6,0.950212931632136,1.950212931632136,100,5,0.15,1.0,5.9
4599,Hot,6,1,4,4,-0.10999999999999999,-9035.770000000008,False,False,False,2.0,0,39.6,0.3934693402873666,2.786938680574733,110,5,0.15,0.24,0.35
4600,Sunny,0,3,53,53,-3.0999999999999996,-9038.870000000008,False,False,True,1.0,0,54.0,0.7768698398515702,1.77686983985157,95,5,0.15,0.0,3.0999999999999996
4601,Hot,6,2,31,31,0.010000000000000009,-9038.860000000008,False,False,False,2.0,0,39.6,0.6321205588285577,3.2642411176571153,129,5,0.15,1.86,1.85
4602,Hot,5,9,127,127,-1.3499999999999996,-9040.210000000008,False,False,False,2.0,0,42.0,0.9888910034617577,3.9777820069235155,167,5,0.15,6.35,7.699999999999999
4603,Sunny,8,4,59,59,1.1699999999999995,-9039.040000000008,False,False,False,1.0,0,34.8,0.8646647167633873,1.8646647167633872,64,5,0.15,4.72,3.5500000000000003
4604,Hot,3,3,93,93,-2.3100000000000005,-9041.350000000008,False,False,False,2.0,0,46.8,0.7768698398515702,3.55373967970314,166,5,0.15,2.79,5.1000000000000005
4605,Sunny,8,1,19,19,0.42000000000000015,-9040.930000000008,False,False,False,1.0,0,34.8,0.3934693402873666,1.3934693402873666,48,5,0.15,1.52,1.0999999999999999
4606,Sunny,8,5,8,8,-0.5099999999999999,-9041.440000000008,False,False,False,1.0,0,34.8,0.9179150013761012,1.9179150013761013,66,5,0.15,0.64,1.15
4607,Hot,5,5,46,46,-0.75,-9042.190000000008,False,False,False,2.0,0,42.0,0.9179150013761012,3.8358300027522025,161,5,0.15,2.3,3.05
4608,Sunny,11,7,80,0,-5.05,-9047.240000000007,False,True,False,0.1,0,24.793388429752067,0.9698026165776815,0.19698026165776816,0,5,0.15,0.0,5.05
4609,Sunny,5,1,43,43,-0.1499999999999999,-9047.390000000007,False,False,False,1.0,0,42.0,0.3934693402873666,1.3934693402873666,58,5,0.15,2.15,2.3
4610,Sunny,0,3,144,0,-7.65,-9055.040000000006,False,True,False,0.1,0,54.0,0.7768698398515702,0.17768698398515703,0,5,0.15,0.0,7.65
4611,Sunny,11,1,29,0,-1.5999999999999999,-9056.640000000007,False,True,False,0.1,0,24.793388429752067,0.3934693402873666,0.13934693402873666,0,5,0.15,0.0,1.5999999999999999
4612,Cloudy,4,4,96,0,-5.3999999999999995,-9062.040000000006,True,False,False,0.30000000000000004,70,44.4,0.8646647167633873,0.5593994150290162,0,5,0.15,0.0,5.3999999999999995
4613,Sunny,6,3,107,0,-5.8,-9067.840000000006,False,True,False,0.1,0,39.6,0.7768698398515702,0.17768698398515703,0,5,0.15,0.0,5.8
4614,Sunny,6,3,25,25,-0.19999999999999996,-9068.040000000006,False,False,False,1.0,0,39.6,0.7768698398515702,1.77686983985157,70,5,0.15,1.5,1.7
4615,Hot,10,7,39,39,0.8999999999999999,-9067.140000000007,False,False,False,2.0,0,30.0,0.9698026165776815,3.939605233155363,118,5,0.15,3.9,3.0
4616,Sunny,8,0,11,0,-0.55,-9067.690000000006,False,True,False,0.1,0,34.8,0.0,0.1,0,5,0.15,0.0,0.55
4617,Hot,10,0,106,60,0.7000000000000002,-9066.990000000005,False,False,False,2.0,0,30.0,0.0,2.0,60,5,0.15,6.0,5.3
4618,Hot,9,1,80,80,3.05,-9063.940000000006,False,False,False,2.0,0,32.4,0.3934693402873666,2.786938680574733,90,5,0.15,7.2,4.15
4619,Cloudy,6,8,67,23,-3.17,-9067.110000000006,False,False,False,0.30000000000000004,70,39.6,0.9816843611112658,0.5945053083333798,23,5,0.15,1.38,4.55
4620,Cloudy,3,4,81,43,-3.3599999999999994,-9070.470000000007,False,False,False,0.5,50,46.8,0.8646647167633873,0.9323323583816936,43,5,0.15,1.29,4.6499999999999995
4621,Sunny,9,0,2,2,0.07999999999999999,-9070.390000000007,False,False,False,1.0,0,32.4,0.0,1.0,32,5,0.15,0.18,0.1
4622,Sunny,2,8,11,11,-1.53,-9071.920000000007,False,False,False,1.0,0,49.2,0.9816843611112658,1.9816843611112658,97,5,0.15,0.22,1.75
4623,Cloudy,7,5,113,0,-6.4,-9078.320000000007,True,False,False,0.4,60,37.2,0.9179150013761012,0.7671660005504406,0,5,0.15,0.0,6.4
4624,Sunny,5,4,127,78,-3.0499999999999994,-9081.370000000006,False,False,True,1.0,0,42.0,0.8646647167633873,1.8646647167633872,78,5,0.15,3.9,6.949999999999999
4625,Sunny,5,4,7,0,-0.95,-9082.320000000007,False,True,False,0.1,0,42.0,0.8646647167633873,0.18646647167633873,0,5,0.15,0.0,0.95
4626,Hot,2,6,138,138,-5.040000000000001,-9087.360000000008,False,False,False,2.0,0,49.2,0.950212931632136,3.900425863264272,191,5,0.15,2.76,7.800000000000001
4627,Hot,0,0,57,57,-2.85,-9090.210000000008,False,False,False,2.0,0,54.0,0.0,2.0,108,5,0.15,0.0,2.85
4628,Sunny,12,5,95,39,-0.8200000000000003,-9091.030000000008,False,False,False,1.0,0,20.833333333333332,0.9179150013761012,1.9179150013761013,39,5,0.15,4.68,5.5
4629,Sunny,13,7,14,14,0.07000000000000006,-9090.960000000008,False,False,False,1.0,0,17.75147928994083,0.9698026165776815,1.9698026165776814,34,5,0.15,1.82,1.75
4630,Sunny,0,8,128,107,-7.6000000000000005,-9098.560000000009,False,False,False,1.0,0,54.0,0.9816843611112658,1.9816843611112658,107,5,0.15,0.0,7.6000000000000005
4631,Sunny,10,3,28,28,0.95,-9097.610000000008,False,False,False,1.0,0,30.0,0.7768698398515702,1.77686983985157,53,5,0.15,2.8,1.8499999999999999
4632,Sunny,1,6,15,15,-1.5,-9099.110000000008,False,False,False,1.0,0,51.6,0.950212931632136,1.950212931632136,100,5,0.15,0.15,1.65
4633,Sunny,4,7,112,87,-3.1699999999999995,-9102.280000000008,False,False,False,1.0,0,44.4,0.9698026165776815,1.9698026165776814,87,5,0.15,3.48,6.6499999999999995
4634,Sunny,2,5,44,44,-2.0700000000000003,-9104.350000000008,False,True,True,0.1,0,49.2,0.9179150013761012,0.19179150013761015,44,5,0.15,0.88,2.95
4635,Sunny,10,8,2,2,-1.1,-9105.450000000008,False,False,False,1.0,0,30.0,0.9816843611112658,1.9816843611112658,59,5,0.15,0.2,1.3
4636,Sunny,8,6,105,67,-0.79,-9106.240000000009,False,False,False,1.0,0,34.8,0.950212931632136,1.950212931632136,67,5,0.15,5.36,6.15
4637,Sunny,7,8,28,28,-0.6399999999999997,-9106.880000000008,False,False,False,1.0,0,37.2,0.9816843611112658,1.9816843611112658,73,5,0.15,1.96,2.5999999999999996
4638,Sunny,1,6,123,100,-6.050000000000001,-9112.930000000008,False,False,False,1.0,0,51.6,0.950212931632136,1.950212931632136,100,5,0.15,1.0,7.050000000000001
4639,Hot,0,8,22,22,-2.3,-9115.230000000007,False,False,False,2.0,0,54.0,0.9816843611112658,3.9633687222225316,214,5,0.15,0.0,2.3
4640,Sunny,4,3,11,11,-0.56,-9115.790000000006,False,False,False,1.0,0,44.4,0.7768698398515702,1.77686983985157,78,5,0.15,0.44,1.0
4641,Cloudy,1,7,148,50,-7.950000000000001,-9123.740000000007,False,False,False,0.5,50,51.6,0.9698026165776815,0.9849013082888407,50,5,0.15,0.5,8.450000000000001
4642,Cloudy,3,6,4,4,-0.9799999999999999,-9124.720000000007,False,False,False,0.4,60,46.8,0.950212931632136,0.7800851726528544,36,5,0.15,0.12,1.0999999999999999
4643,Cloudy,5,4,58,46,-1.2000000000000002,-9125.920000000007,False,False,False,0.6,40,42.0,0.8646647167633873,1.1187988300580323,46,5,0.15,2.3,3.5
4644,Sunny,10,2,61,48,1.4500000000000002,-9124.470000000007,False,False,False,1.0,0,30.0,0.6321205588285577,1.6321205588285577,48,5,0.15,4.8,3.3499999999999996
4645,Cloudy,4,2,55,21,-2.21,-9126.680000000006,False,False,False,0.30000000000000004,70,44.4,0.6321205588285577,0.4896361676485674,21,5,0.15,0.84,3.05
4646,Hot,13,8,96,70,3.0999999999999996,-9123.580000000005,False,False,False,2.0,0,17.75147928994083,0.9816843611112658,3.9633687222225316,70,5,0.15,9.1,6.0
4647,Sunny,8,7,39,39,0.1200000000000001,-9123.460000000005,False,False,False,1.0,0,34.8,0.9698026165776815,1.9698026165776814,68,5,0.15,3.12,3.0
4648,Sunny,8,5,60,60,1.0499999999999998,-9122.410000000005,False,False,False,1.0,0,34.8,0.9179150013761012,1.9179150013761013,66,5,0.15,4.8,3.75
4649,Sunny,3,2,95,76,-2.77,-9125.180000000006,False,False,False,1.0,0,46.8,0.6321205588285577,1.6321205588285577,76,5,0.15,2.28,5.05
4650,Cloudy,3,9,17,0,-2.1999999999999997,-9127.380000000006,True,False,False,0.4,60,46.8,0.9888910034617577,0.7955564013847032,0,5,0.15,0.0,2.1999999999999997
4651,Sunny,3,3,10,10,-0.6499999999999999,-9128.030000000006,False,False,False,1.0,0,46.8,0.7768698398515702,1.77686983985157,83,5,0.15,0.3,0.95
4652,Sunny,3,1,76,65,-1.9999999999999998,-9130.030000000006,False,False,False,1.0,0,46.8,0.3934693402873666,1.3934693402873666,65,5,0.15,1.95,3.9499999999999997
4653,Sunny,3,6,118,91,-4.07,-9134.100000000006,False,False,True,1.0,0,46.8,0.950212931632136,1.950212931632136,91,5,0.15,2.73,6.800000000000001
4654,Cloudy,5,3,40,40,-0.4500000000000002,-9134.550000000007,False,False,False,0.6,40,42.0,0.7768698398515702,1.066121903910942,44,5,0.15,2.0,2.45
4655,Sunny,6,9,28,28,-1.07,-9135.620000000006,False,True,True,0.1,0,39.6,0.9888910034617577,0.1988891003461758,28,5,0.15,1.68,2.75
4656,Hot,12,8,14,14,-0.21999999999999997,-9135.840000000006,False,False,False,2.0,0,20.833333333333332,0.9816843611112658,3.9633687222225316,82,5,0.15,1.68,1.9
4657,Sunny,2,9,67,67,-3.3600000000000003,-9139.200000000006,False,False,False,1.0,0,49.2,0.9888910034617577,1.9888910034617577,97,5,0.15,1.34,4.7
4658,Hot,10,3,15,15,0.30000000000000004,-9138.900000000007,False,False,False,2.0,0,30.0,0.7768698398515702,3.55373967970314,106,5,0.15,1.5,1.2
4659,Hot,0,3,141,141,-7.5,-9146.400000000007,False,False,False,2.0,0,54.0,0.7768698398515702,3.55373967970314,191,5,0.15,0.0,7.5
4660,Cloudy,1,4,96,67,-4.7299999999999995,-9151.130000000006,False,False,False,0.7,30,51.6,0.8646647167633873,1.305265301734371,67,5,0.15,0.67,5.3999999999999995
4661,Hot,2,9,99,99,-4.32,-9155.450000000006,False,False,False,2.0,0,49.2,0.9888910034617577,3.9777820069235155,195,5,0.15,1.98,6.3
4662,Sunny,3,6,47,47,-1.84,-9157.290000000006,False,False,False,1.0,0,46.8,0.950212931632136,1.950212931632136,91,5,0.15,1.41,3.25
4663,Hot,6,3,127,127,0.8200000000000003,-9156.470000000007,False,False,False,2.0,0,39.6,0.7768698398515702,3.55373967970314,140,5,0.15,7.62,6.8
4664,Hot,9,3,70,70,2.3499999999999996,-9154.120000000006,False,False,False,2.0,0,32.4,0.7768698398515702,3.55373967970314,115,5,0.15,6.3,3.95
4665,Cloudy,13,0,18,12,0.66,-9153.460000000006,False,False,False,0.7,30,17.75147928994083,0.0,0.7,12,5,0.15,1.56,0.9
4666,Cloudy,12,8,19,0,-2.15,-9155.610000000006,True,False,False,0.4,60,20.833333333333332,0.9816843611112658,0.7926737444445063,0,5,0.15,0.0,2.15
4667,Sunny,7,4,143,69,-2.92,-9158.530000000006,False,False,False,1.0,0,37.2,0.8646647167633873,1.8646647167633872,69,5,0.15,4.83,7.75
4668,Sunny,7,5,25,0,-2.0,-9160.530000000006,False,True,False,0.1,0,37.2,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,2.0
4669,Sunny,3,5,108,0,-6.15,-9166.680000000006,False,True,False,0.1,0,46.8,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,6.15
4670,Sunny,8,4,57,57,1.1099999999999994,-9165.570000000005,False,False,False,1.0,0,34.8,0.8646647167633873,1.8646647167633872,64,5,0.15,4.56,3.45
4671,Cloudy,5,9,49,49,-1.3499999999999996,-9166.920000000006,False,False,False,0.7,30,42.0,0.9888910034617577,1.3922237024232302,58,5,0.15,2.45,3.8
4672,Hot,1,1,59,59,-2.5100000000000002,-9169.430000000006,False,False,False,2.0,0,51.6,0.3934693402873666,2.786938680574733,143,5,0.15,0.59,3.1
4673,Sunny,4,7,26,0,-2.35,-9171.780000000006,False,True,False,0.1,0,44.4,0.9698026165776815,0.19698026165776816,0,5,0.15,0.0,2.35
4674,Sunny,12,6,85,40,-0.35000000000000053,-9172.130000000006,False,False,True,1.0,0,20.833333333333332,0.950212931632136,1.950212931632136,40,5,0.15,4.8,5.15
4675,Cloudy,11,8,129,34,-3.91,-9176.040000000006,False,False,False,0.7,30,24.793388429752067,0.9816843611112658,1.387179052777886,34,5,0.15,3.74,7.65
4676,Sunny,13,7,49,34,0.9199999999999999,-9175.120000000006,False,False,False,1.0,0,17.75147928994083,0.9698026165776815,1.9698026165776814,34,5,0.15,4.42,3.5
4677,Sunny,13,5,137,34,-3.1799999999999997,-9178.300000000007,False,False,False,1.0,0,17.75147928994083,0.9179150013761012,1.9179150013761013,34,5,0.15,4.42,7.6
4678,Sunny,13,6,55,34,0.77,-9177.530000000006,False,False,False,1.0,0,17.75147928994083,0.950212931632136,1.950212931632136,34,5,0.15,4.42,3.65
4679,Sunny,7,5,24,0,-1.95,-9179.480000000007,False,True,False,0.1,0,37.2,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,1.95
4680,Sunny,0,9,138,107,-8.25,-9187.730000000007,False,False,False,1.0,0,54.0,0.9888910034617577,1.9888910034617577,107,5,0.15,0.0,8.25
4681,Sunny,7,5,52,52,0.29000000000000004,-9187.440000000006,False,False,True,1.0,0,37.2,0.9179150013761012,1.9179150013761013,71,5,0.15,3.64,3.35
4682,Cloudy,5,1,121,0,-6.2,-9193.640000000007,True,False,False,0.4,60,42.0,0.3934693402873666,0.5573877361149466,0,5,0.15,0.0,6.2
4683,Sunny,0,8,134,0,-7.9,-9201.540000000006,False,True,False,0.1,0,54.0,0.9816843611112658,0.19816843611112658,0,5,0.15,0.0,7.9
4684,Sunny,0,5,30,30,-2.25,-9203.790000000006,False,False,False,1.0,0,54.0,0.9179150013761012,1.9179150013761013,103,5,0.15,0.0,2.25
4685,Sunny,5,3,109,74,-2.2,-9205.990000000007,False,False,True,1.0,0,42.0,0.7768698398515702,1.77686983985157,74,5,0.15,3.7,5.9
4686,Cloudy,7,4,128,34,-4.62,-9210.610000000008,False,False,False,0.5,50,37.2,0.8646647167633873,0.9323323583816936,34,5,0.15,2.38,7.0
4687,Hot,7,3,120,120,1.9500000000000002,-9208.660000000007,False,False,False,2.0,0,37.2,0.7768698398515702,3.55373967970314,132,5,0.15,8.4,6.45
4688,Cloudy,9,6,77,0,-4.75,-9213.410000000007,True,False,False,0.30000000000000004,70,32.4,0.950212931632136,0.5850638794896409,0,5,0.15,0.0,4.75
4689,Hot,3,7,143,143,-3.910000000000001,-9217.320000000007,False,False,False,2.0,0,46.8,0.9698026165776815,3.939605233155363,184,5,0.15,4.29,8.200000000000001
4690,Hot,2,8,61,61,-3.0300000000000002,-9220.350000000008,False,False,False,2.0,0,49.2,0.9816843611112658,3.9633687222225316,194,5,0.15,1.22,4.25
4691,Sunny,6,5,17,17,-0.5800000000000001,-9220.930000000008,False,False,False,1.0,0,39.6,0.9179150013761012,1.9179150013761013,75,5,0.15,1.02,1.6
4692,Sunny,2,2,67,67,-2.3099999999999996,-9223.240000000007,False,False,False,1.0,0,49.2,0.6321205588285577,1.6321205588285577,80,5,0.15,1.34,3.65
4693,Sunny,2,0,142,49,-6.119999999999999,-9229.360000000008,False,False,False,1.0,0,49.2,0.0,1.0,49,5,0.15,0.98,7.1
4694,Sunny,11,8,71,49,0.6399999999999997,-9228.720000000008,False,False,False,1.0,0,24.793388429752067,0.9816843611112658,1.9816843611112658,49,5,0.15,5.39,4.75
4695,Cloudy,5,7,78,57,-2.1,-9230.820000000009,False,False,False,0.7,30,42.0,0.9698026165776815,1.3788618316043768,57,5,0.15,2.85,4.95
4696,Hot,3,6,84,84,-2.5799999999999996,-9233.400000000009,False,False,False,2.0,0,46.8,0.950212931632136,3.900425863264272,182,5,0.15,2.52,5.1
4697,Sunny,2,7,141,96,-6.18,-9239.580000000009,False,False,False,1.0,0,49.2,0.9698026165776815,1.9698026165776814,96,5,0.15,1.92,8.1
4698,Hot,9,6,7,7,-0.62,-9240.20000000001,False,False,False,2.0,0,32.4,0.950212931632136,3.900425863264272,126,5,0.15,0.63,1.25
4699,Sunny,1,6,19,19,-1.66,-9241.86000000001,False,False,False,1.0,0,51.6,0.950212931632136,1.950212931632136,100,5,0.15,0.19,1.8499999999999999
4700,Sunny,1,2,49,49,-2.26,-9244.12000000001,False,False,False,1.0,0,51.6,0.6321205588285577,1.6321205588285577,84,5,0.15,0.49,2.75
4701,Cloudy,11,5,93,0,-5.4,-9249.52000000001,True,False,False,0.7,30,24.793388429752067,0.9179150013761012,1.3425405009632707,0,5,0.15,0.0,5.4
4702,Sunny,0,7,145,106,-8.3,-9257.820000000009,False,False,False,1.0,0,54.0,0.9698026165776815,1.9698026165776814,106,5,0.15,0.0,8.3
4703,Hot,10,4,17,17,0.25,-9257.570000000009,False,False,False,2.0,0,30.0,0.8646647167633873,3.7293294335267744,111,5,0.15,1.7,1.45
4704,Sunny,3,5,2,0,-0.85,-9258.42000000001,False,True,False,0.1,0,46.8,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,0.85
4705,Sunny,4,6,16,16,-1.06,-9259.480000000009,False,False,False,1.0,0,44.4,0.950212931632136,1.950212931632136,86,5,0.15,0.64,1.7
4706,Sunny,8,3,56,56,1.2300000000000004,-9258.25000000001,False,False,True,1.0,0,34.8,0.7768698398515702,1.77686983985157,61,5,0.15,4.48,3.25
4707,Sunny,1,2,74,74,-3.26,-9261.51000000001,False,True,True,0.1,0,51.6,0.6321205588285577,0.16321205588285578,74,5,0.15,0.74,4.0
4708,Sunny,2,6,53,53,-2.4899999999999998,-9264.00000000001,False,False,False,1.0,0,49.2,0.950212931632136,1.950212931632136,95,5,0.15,1.06,3.55
4709,Hot,1,0,57,57,-2.2800000000000002,-9266.28000000001,False,False,False,2.0,0,51.6,0.0,2.0,103,5,0.15,0.57,2.85
4710,Sunny,5,9,57,57,-1.35,-9267.63000000001,False,False,False,1.0,0,42.0,0.9888910034617577,1.9888910034617577,83,5,0.15,2.85,4.2
4711,Sunny,5,8,119,83,-3.0,-9270.63000000001,False,False,False,1.0,0,42.0,0.9816843611112658,1.9816843611112658,83,5,0.15,4.15,7.15
4712,Sunny,10,5,29,0,-2.2,-9272.83000000001,False,True,False,0.1,0,30.0,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,2.2
4713,Cloudy,2,6,27,0,-2.25,-9275.08000000001,True,False,False,0.7,30,49.2,0.950212931632136,1.3651490521424952,0,5,0.15,0.0,2.25
4714,Cloudy,4,4,56,49,-1.44,-9276.520000000011,False,False,False,0.6,40,44.4,0.8646647167633873,1.1187988300580323,49,5,0.15,1.96,3.4
4715,Sunny,6,1,81,55,-0.9000000000000004,-9277.420000000011,False,False,False,1.0,0,39.6,0.3934693402873666,1.3934693402873666,55,5,0.15,3.3,4.2
4716,Sunny,6,0,63,0,-3.15,-9280.57000000001,False,True,False,0.1,0,39.6,0.0,0.1,0,5,0.15,0.0,3.15
4717,Sunny,2,8,147,97,-6.609999999999999,-9287.180000000011,False,False,False,1.0,0,49.2,0.9816843611112658,1.9816843611112658,97,5,0.15,1.94,8.549999999999999
4718,Sunny,4,9,54,54,-1.8899999999999997,-9289.07000000001,False,False,False,1.0,0,44.4,0.9888910034617577,1.9888910034617577,88,5,0.15,2.16,4.05
4719,Hot,12,8,35,35,1.25,-9287.82000000001,False,False,False,2.0,0,20.833333333333332,0.9816843611112658,3.9633687222225316,82,5,0.15,4.2,2.95
4720,Hot,1,7,142,142,-6.73,-9294.55000000001,False,False,False,2.0,0,51.6,0.9698026165776815,3.939605233155363,203,5,0.15,1.42,8.15
4721,Sunny,7,8,75,73,0.16000000000000014,-9294.39000000001,False,False,False,1.0,0,37.2,0.9816843611112658,1.9816843611112658,73,5,0.15,5.11,4.95
4722,Hot,8,4,100,100,2.4000000000000004,-9291.99000000001,False,False,False,2.0,0,34.8,0.8646647167633873,3.7293294335267744,129,5,0.15,8.0,5.6
4723,Cloudy,10,9,100,17,-4.6499999999999995,-9296.64000000001,False,False,False,0.30000000000000004,70,30.0,0.9888910034617577,0.5966673010385274,17,5,0.15,1.7,6.35
4724,Sunny,2,9,117,117,-4.859999999999999,-9301.500000000011,False,True,True,0.1,0,49.2,0.9888910034617577,0.1988891003461758,117,5,0.15,2.34,7.199999999999999
4725,Cloudy,7,3,96,0,-5.25,-9306.750000000011,True,False,False,0.7,30,37.2,0.7768698398515702,1.243808887896099,0,5,0.15,0.0,5.25
4726,Cloudy,1,9,45,45,-3.1499999999999995,-9309.90000000001,False,False,False,0.5,50,51.6,0.9888910034617577,0.9944455017308789,51,5,0.15,0.45,3.5999999999999996
4727,Sunny,4,1,119,61,-3.6600000000000006,-9313.56000000001,False,False,False,1.0,0,44.4,0.3934693402873666,1.3934693402873666,61,5,0.15,2.44,6.1000000000000005
4728,Cloudy,2,5,103,28,-5.34,-9318.90000000001,False,False,False,0.30000000000000004,70,49.2,0.9179150013761012,0.5753745004128304,28,5,0.15,0.56,5.9
4729,Sunny,1,4,23,23,-1.52,-9320.420000000011,False,False,False,1.0,0,51.6,0.8646647167633873,1.8646647167633872,96,5,0.15,0.23,1.75
4730,Sunny,12,4,132,0,-7.199999999999999,-9327.620000000012,False,True,False,0.1,0,20.833333333333332,0.8646647167633873,0.18646647167633873,0,5,0.15,0.0,7.199999999999999
4731,Sunny,9,8,81,64,0.5099999999999998,-9327.110000000011,False,False,False,1.0,0,32.4,0.9816843611112658,1.9816843611112658,64,5,0.15,5.76,5.25
4732,Sunny,0,5,130,103,-7.25,-9334.360000000011,False,False,False,1.0,0,54.0,0.9179150013761012,1.9179150013761013,103,5,0.15,0.0,7.25
4733,Sunny,8,5,94,0,-5.45,-9339.810000000012,False,True,False,0.1,0,34.8,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,5.45
4734,Cloudy,9,1,87,31,-1.71,-9341.520000000011,False,False,False,0.7,30,32.4,0.3934693402873666,0.9754285382011565,31,5,0.15,2.79,4.5
4735,Cloudy,3,1,115,0,-5.9,-9347.420000000011,True,False,False,0.6,40,46.8,0.3934693402873666,0.83608160417242,0,5,0.15,0.0,5.9
4736,Sunny,5,2,22,22,-0.30000000000000004,-9347.72000000001,False,True,True,0.1,0,42.0,0.6321205588285577,0.16321205588285578,22,5,0.15,1.1,1.4000000000000001
4737,Sunny,13,6,77,0,-4.75,-9352.47000000001,False,True,False,0.1,0,17.75147928994083,0.950212931632136,0.1950212931632136,0,5,0.15,0.0,4.75
4738,Hot,3,9,40,40,-2.1499999999999995,-9354.62000000001,False,False,False,2.0,0,46.8,0.9888910034617577,3.9777820069235155,186,5,0.15,1.2,3.3499999999999996
4739,Hot,10,0,121,60,-0.04999999999999982,-9354.67000000001,False,False,False,2.0,0,30.0,0.0,2.0,60,5,0.15,6.0,6.05
4740,Sunny,10,3,14,0,-1.15,-9355.820000000009,False,True,False,0.1,0,30.0,0.7768698398515702,0.17768698398515703,0,5,0.15,0.0,1.15
4741,Hot,4,9,143,143,-2.7800000000000002,-9358.60000000001,False,False,False,2.0,0,44.4,0.9888910034617577,3.9777820069235155,176,5,0.15,5.72,8.5
4742,Cloudy,7,1,15,0,-0.9,-9359.50000000001,True,False,False,0.6,40,37.2,0.3934693402873666,0.83608160417242,0,5,0.15,0.0,0.9
4743,Cloudy,6,7,105,23,-4.92,-9364.42000000001,False,False,False,0.30000000000000004,70,39.6,0.9698026165776815,0.5909407849733045,23,5,0.15,1.38,6.3
4744,Cloudy,10,5,44,23,-0.6500000000000004,-9365.070000000009,False,False,False,0.4,60,30.0,0.9179150013761012,0.7671660005504406,23,5,0.15,2.3,2.95
4745,Sunny,4,9,38,38,-1.73,-9366.800000000008,False,False,False,1.0,0,44.4,0.9888910034617577,1.9888910034617577,88,5,0.15,1.52,3.25
4746,Cloudy,8,2,76,17,-2.7399999999999993,-9369.540000000008,False,False,False,0.30000000000000004,70,34.8,0.6321205588285577,0.4896361676485674,17,5,0.15,1.36,4.1
4747,Sunny,13,3,114,31,-2.12,-9371.660000000009,False,False,False,1.0,0,17.75147928994083,0.7768698398515702,1.77686983985157,31,5,0.15,4.03,6.15
4748,Sunny,11,4,63,0,-3.75,-9375.410000000009,False,True,False,0.1,0,24.793388429752067,0.8646647167633873,0.18646647167633873,0,5,0.15,0.0,3.75
