Day,Weather,PricePerGlass,SignsMade,GlassesMade,GlassesSold,Profit,Assets,Storm,StreetCrewWorking,StreetCrewThirsty,WeatherFactor,MarketingFactor,DemandMultiplier,AdjDemand,ChanceOfRain,BaseDemand,CostPerGlass,CostPerSign,Income,Expenses
5466,Sunny,7,5,55,55,0.3500000000000001,1531.7599999999982,False,False,False,1.0,1.9179150013761013,1.9179150013761013,71,0,37.2,5,0.15,3.85,3.5
5467,Hot,6,4,67,67,0.0699999999999994,1531.829999999998,False,False,False,2.0,1.8646647167633872,3.7293294335267744,147,0,39.6,5,0.15,4.02,3.95
5468,Hot,11,6,98,96,4.76,1536.589999999998,False,False,False,2.0,1.950212931632136,3.900425863264272,96,0,24.793388429752067,5,0.15,10.56,5.800000000000001
5469,Sunny,11,4,44,44,2.0399999999999996,1538.629999999998,False,False,False,1.0,1.8646647167633872,1.8646647167633872,46,0,24.793388429752067,5,0.15,4.84,2.8000000000000003
5470,Hot,13,0,117,35,-1.2999999999999998,1537.329999999998,False,False,False,2.0,1.0,2.0,35,0,17.75147928994083,5,0.15,4.55,5.85
5471,Sunny,9,3,42,42,1.23,1538.5599999999981,False,True,True,0.1,1.77686983985157,0.17768698398515703,42,0,32.4,5,0.15,3.78,2.55
5472,Sunny,6,4,46,46,-0.14000000000000012,1538.419999999998,False,False,False,1.0,1.8646647167633872,1.8646647167633872,73,0,39.6,5,0.15,2.76,2.9
5473,Sunny,10,0,41,0,-2.05,1536.369999999998,False,True,False,0.1,1.0,0.1,0,0,30.0,5,0.15,0.0,2.05
5474,Sunny,11,2,56,40,1.3000000000000007,1537.669999999998,False,False,False,1.0,1.6321205588285577,1.6321205588285577,40,0,24.793388429752067,5,0.15,4.4,3.0999999999999996
5475,Cloudy,8,0,38,0,-1.9,1535.769999999998,True,False,False,0.5,1.0,0.5,0,50,34.8,5,0.15,0.0,1.9
5476,Sunny,10,3,59,0,-3.4000000000000004,1532.3699999999978,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,30.0,5,0.15,0.0,3.4000000000000004
5477,Hot,10,7,156,118,2.950000000000001,1535.319999999998,False,False,False,2.0,1.9698026165776814,3.939605233155363,118,0,30.0,5,0.15,11.8,8.85
5478,Sunny,11,3,43,43,2.130000000000001,1537.449999999998,False,False,False,1.0,1.77686983985157,1.77686983985157,44,0,24.793388429752067,5,0.15,4.73,2.5999999999999996
5479,Cloudy,7,1,26,15,-0.3999999999999999,1537.049999999998,False,False,False,0.30000000000000004,1.3934693402873666,0.41804080208621003,15,70,37.2,5,0.15,1.05,1.45
5480,Sunny,6,5,57,0,-3.6,1533.449999999998,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,39.6,5,0.15,0.0,3.6
5481,Sunny,7,5,48,48,0.20999999999999996,1533.659999999998,False,False,False,1.0,1.9179150013761013,1.9179150013761013,71,0,37.2,5,0.15,3.36,3.15
5482,Sunny,11,5,43,0,-2.9,1530.759999999998,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,24.793388429752067,5,0.15,0.0,2.9
5483,Sunny,6,3,41,41,-0.040000000000000036,1530.719999999998,False,False,False,1.0,1.77686983985157,1.77686983985157,70,0,39.6,5,0.15,2.46,2.5
5484,Sunny,11,4,53,46,1.8099999999999996,1532.529999999998,False,False,False,1.0,1.8646647167633872,1.8646647167633872,46,0,24.793388429752067,5,0.15,5.06,3.25
5485,Sunny,11,0,59,24,-0.31000000000000005,1532.219999999998,False,False,False,1.0,1.0,1.0,24,0,24.793388429752067,5,0.15,2.64,2.95
5486,Sunny,7,5,59,0,-3.7,1528.519999999998,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,37.2,5,0.15,0.0,3.7
5487,Hot,10,1,139,83,1.2000000000000002,1529.719999999998,False,False,False,2.0,1.3934693402873666,2.786938680574733,83,0,30.0,5,0.15,8.3,7.1000000000000005
5488,Sunny,7,1,56,51,0.6200000000000001,1530.3399999999979,False,False,False,1.0,1.3934693402873666,1.3934693402873666,51,0,37.2,5,0.15,3.57,2.9499999999999997
5489,Hot,7,5,68,68,0.6099999999999994,1530.9499999999978,False,False,False,2.0,1.9179150013761013,3.8358300027522025,142,0,37.2,5,0.15,4.76,4.15
5490,Hot,13,2,83,57,2.96,1533.9099999999978,False,False,False,2.0,1.6321205588285577,3.2642411176571153,57,0,17.75147928994083,5,0.15,7.41,4.45
5491,Cloudy,7,0,29,11,-0.6799999999999999,1533.2299999999977,False,False,False,0.30000000000000004,1.0,0.30000000000000004,11,70,37.2,5,0.15,0.77,1.45
5492,Sunny,7,0,59,37,-0.3600000000000003,1532.8699999999978,False,False,False,1.0,1.0,1.0,37,0,37.2,5,0.15,2.59,2.95
5493,Cloudy,9,2,34,0,-2.0,1530.8699999999978,True,False,False,0.4,1.6321205588285577,0.6528482235314231,0,60,32.4,5,0.15,0.0,2.0
5494,Sunny,8,3,46,46,0.9300000000000002,1531.799999999998,False,False,False,1.0,1.77686983985157,1.77686983985157,61,0,34.8,5,0.15,3.68,2.75
5495,Sunny,8,4,53,0,-3.25,1528.549999999998,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,34.8,5,0.15,0.0,3.25
5496,Sunny,11,2,56,40,1.3000000000000007,1529.8499999999979,False,False,False,1.0,1.6321205588285577,1.6321205588285577,40,0,24.793388429752067,5,0.15,4.4,3.0999999999999996
5497,Hot,13,2,152,57,-0.4899999999999993,1529.3599999999979,False,False,False,2.0,1.6321205588285577,3.2642411176571153,57,0,17.75147928994083,5,0.15,7.41,7.8999999999999995
5498,Sunny,8,4,51,51,0.9300000000000002,1530.289999999998,False,False,True,1.0,1.8646647167633872,1.8646647167633872,64,0,34.8,5,0.15,4.08,3.15
5499,Sunny,7,4,41,0,-2.65,1527.6399999999978,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,37.2,5,0.15,0.0,2.65
5500,Sunny,6,5,40,40,-0.3500000000000001,1527.289999999998,False,False,False,1.0,1.9179150013761013,1.9179150013761013,75,0,39.6,5,0.15,2.4,2.75
5501,Cloudy,7,3,66,33,-1.44,1525.8499999999979,False,False,False,0.5,1.77686983985157,0.888434919925785,33,50,37.2,5,0.15,2.31,3.75
5502,Hot,10,0,110,60,0.5,1526.3499999999979,False,False,False,2.0,1.0,2.0,60,0,30.0,5,0.15,6.0,5.5
5503,Hot,12,3,87,74,4.080000000000001,1530.4299999999978,False,False,False,2.0,1.77686983985157,3.55373967970314,74,0,20.833333333333332,5,0.15,8.88,4.8
5504,Sunny,9,1,55,45,1.15,1531.5799999999979,False,False,False,1.0,1.3934693402873666,1.3934693402873666,45,0,32.4,5,0.15,4.05,2.9
5505,Hot,12,7,125,82,2.54,1534.1199999999978,False,False,False,2.0,1.9698026165776814,3.939605233155363,82,0,20.833333333333332,5,0.15,9.84,7.3
5506,Sunny,6,4,59,59,-0.010000000000000231,1534.1099999999979,False,False,False,1.0,1.8646647167633872,1.8646647167633872,73,0,39.6,5,0.15,3.54,3.5500000000000003
5507,Hot,14,4,142,57,0.28000000000000114,1534.3899999999978,False,False,False,2.0,1.8646647167633872,3.7293294335267744,57,0,15.306122448979592,5,0.15,7.98,7.699999999999999
5508,Hot,11,1,75,69,3.69,1538.0799999999979,False,False,False,2.0,1.3934693402873666,2.786938680574733,69,0,24.793388429752067,5,0.15,7.59,3.9
5509,Sunny,10,0,50,0,-2.5,1535.5799999999979,False,True,False,0.1,1.0,0.1,0,0,30.0,5,0.15,0.0,2.5
5510,Hot,12,7,75,75,4.2,1539.779999999998,False,False,False,2.0,1.9698026165776814,3.939605233155363,82,0,20.833333333333332,5,0.15,9.0,4.8
5511,Sunny,10,4,42,42,1.5,1541.279999999998,False,True,True,0.1,1.8646647167633872,0.18646647167633873,42,0,30.0,5,0.15,4.2,2.7
5512,Hot,9,0,91,64,1.21,1542.489999999998,False,False,False,2.0,1.0,2.0,64,0,32.4,5,0.15,5.76,4.55
5513,Sunny,8,3,41,41,0.7799999999999998,1543.269999999998,False,False,False,1.0,1.77686983985157,1.77686983985157,61,0,34.8,5,0.15,3.28,2.5
5514,Sunny,8,5,59,59,1.0199999999999996,1544.289999999998,False,False,False,1.0,1.9179150013761013,1.9179150013761013,66,0,34.8,5,0.15,4.72,3.7
5515,Hot,14,4,70,57,3.880000000000001,1548.169999999998,False,False,False,2.0,1.8646647167633872,3.7293294335267744,57,0,15.306122448979592,5,0.15,7.98,4.1
5516,Hot,9,7,123,123,3.87,1552.039999999998,False,False,False,2.0,1.9698026165776814,3.939605233155363,127,0,32.4,5,0.15,11.07,7.2
5517,Sunny,8,4,50,50,0.8999999999999999,1552.939999999998,False,False,False,1.0,1.8646647167633872,1.8646647167633872,64,0,34.8,5,0.15,4.0,3.1
5518,Cloudy,8,2,43,34,0.27000000000000046,1553.209999999998,False,False,False,0.6,1.6321205588285577,0.9792723352971345,34,40,34.8,5,0.15,2.72,2.4499999999999997
5519,Sunny,11,4,55,0,-3.35,1549.859999999998,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,24.793388429752067,5,0.15,0.0,3.35
5520,Hot,7,7,122,122,1.3899999999999997,1551.2499999999982,False,False,False,2.0,1.9698026165776814,3.939605233155363,146,0,37.2,5,0.15,8.54,7.1499999999999995
5521,Cloudy,9,2,33,0,-1.95,1549.2999999999981,True,False,False,0.7,1.6321205588285577,1.1424843911799902,0,30,32.4,5,0.15,0.0,1.95
5522,Sunny,10,4,54,0,-3.3000000000000003,1545.9999999999982,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,30.0,5,0.15,0.0,3.3000000000000003
5523,Cloudy,8,2,51,34,-0.12999999999999945,1545.869999999998,False,False,False,0.6,1.6321205588285577,0.9792723352971345,34,40,34.8,5,0.15,2.72,2.8499999999999996
5524,Sunny,11,2,41,40,2.0500000000000007,1547.919999999998,False,False,False,1.0,1.6321205588285577,1.6321205588285577,40,0,24.793388429752067,5,0.15,4.4,2.3499999999999996
5525,Sunny,9,1,53,45,1.25,1549.169999999998,False,False,False,1.0,1.3934693402873666,1.3934693402873666,45,0,32.4,5,0.15,4.05,2.8
5526,Sunny,9,1,53,45,1.25,1550.419999999998,False,False,False,1.0,1.3934693402873666,1.3934693402873666,45,0,32.4,5,0.15,4.05,2.8
5527,Cloudy,6,3,46,0,-2.75,1547.669999999998,True,False,False,0.30000000000000004,1.77686983985157,0.5330609519554711,0,70,39.6,5,0.15,0.0,2.75
5528,Cloudy,9,0,29,16,-0.010000000000000009,1547.659999999998,False,False,False,0.5,1.0,0.5,16,50,32.4,5,0.15,1.44,1.45
5529,Cloudy,8,2,68,28,-1.4599999999999995,1546.199999999998,False,False,False,0.5,1.6321205588285577,0.8160602794142788,28,50,34.8,5,0.15,2.24,3.6999999999999997
5530,Cloudy,7,1,31,25,0.050000000000000044,1546.249999999998,False,False,False,0.5,1.3934693402873666,0.6967346701436833,25,50,37.2,5,0.15,1.75,1.7
5531,Sunny,8,0,42,0,-2.1,1544.149999999998,False,True,False,0.1,1.0,0.1,0,0,34.8,5,0.15,0.0,2.1
5532,Sunny,7,4,56,56,0.52,1544.669999999998,False,False,False,1.0,1.8646647167633872,1.8646647167633872,69,0,37.2,5,0.15,3.92,3.4
5533,Cloudy,9,0,25,19,0.45999999999999996,1545.129999999998,False,False,False,0.6,1.0,0.6,19,40,32.4,5,0.15,1.71,1.25
5534,Sunny,8,5,42,42,0.5099999999999998,1545.639999999998,False,False,False,1.0,1.9179150013761013,1.9179150013761013,66,0,34.8,5,0.15,3.36,2.85
5535,Sunny,7,0,53,37,-0.06000000000000005,1545.579999999998,False,False,False,1.0,1.0,1.0,37,0,37.2,5,0.15,2.59,2.65
5536,Hot,11,0,52,49,2.7899999999999996,1548.369999999998,False,False,False,2.0,1.0,2.0,49,0,24.793388429752067,5,0.15,5.39,2.6
5537,Hot,10,3,63,63,2.7,1551.0699999999981,False,False,False,2.0,1.77686983985157,3.55373967970314,106,0,30.0,5,0.15,6.3,3.5999999999999996
5538,Sunny,6,0,49,39,-0.11000000000000032,1550.9599999999982,False,False,False,1.0,1.0,1.0,39,0,39.6,5,0.15,2.34,2.45
5539,Hot,10,1,139,83,1.2000000000000002,1552.1599999999983,False,False,False,2.0,1.3934693402873666,2.786938680574733,83,0,30.0,5,0.15,8.3,7.1000000000000005
5540,Sunny,9,3,53,0,-3.0999999999999996,1549.0599999999984,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,32.4,5,0.15,0.0,3.0999999999999996
5541,Sunny,10,2,57,0,-3.15,1545.9099999999983,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,30.0,5,0.15,0.0,3.15
5542,Cloudy,7,3,23,23,0.010000000000000231,1545.9199999999983,False,False,False,0.5,1.77686983985157,0.888434919925785,33,50,37.2,5,0.15,1.61,1.5999999999999999
5543,Sunny,7,1,49,49,0.8300000000000001,1546.7499999999982,False,False,True,1.0,1.3934693402873666,1.3934693402873666,51,0,37.2,5,0.15,3.43,2.6
5544,Sunny,11,1,47,34,1.2400000000000002,1547.9899999999982,False,False,False,1.0,1.3934693402873666,1.3934693402873666,34,0,24.793388429752067,5,0.15,3.74,2.5
5545,Cloudy,6,0,30,15,-0.6,1547.3899999999983,False,False,False,0.4,1.0,0.4,15,60,39.6,5,0.15,0.9,1.5
5546,Sunny,11,0,42,0,-2.1,1545.2899999999984,False,True,False,0.1,1.0,0.1,0,0,24.793388429752067,5,0.15,0.0,2.1
5547,Cloudy,9,2,70,0,-3.8,1541.4899999999984,True,False,False,0.6,1.6321205588285577,0.9792723352971345,0,40,32.4,5,0.15,0.0,3.8
5548,Cloudy,6,2,36,36,0.06000000000000005,1541.5499999999984,False,False,False,0.7,1.6321205588285577,1.1424843911799902,45,30,39.6,5,0.15,2.16,2.1
5549,Sunny,7,0,56,0,-2.8,1538.7499999999984,False,True,False,0.1,1.0,0.1,0,0,37.2,5,0.15,0.0,2.8
5550,Sunny,9,4,48,0,-3.0,1535.7499999999984,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,32.4,5,0.15,0.0,3.0
5551,Sunny,7,5,42,42,0.08999999999999986,1535.8399999999983,False,False,False,1.0,1.9179150013761013,1.9179150013761013,71,0,37.2,5,0.15,2.94,2.85
5552,Sunny,10,1,58,41,1.0499999999999998,1536.8899999999983,False,False,False,1.0,1.3934693402873666,1.3934693402873666,41,0,30.0,5,0.15,4.1,3.05
5553,Sunny,10,0,57,57,2.85,1539.7399999999982,False,True,True,0.1,1.0,0.1,57,0,30.0,5,0.15,5.7,2.85
5554,Sunny,6,1,48,48,0.33000000000000007,1540.0699999999981,False,False,False,1.0,1.3934693402873666,1.3934693402873666,55,0,39.6,5,0.15,2.88,2.55
5555,Hot,9,2,130,105,2.6499999999999995,1542.7199999999982,False,False,False,2.0,1.6321205588285577,3.2642411176571153,105,0,32.4,5,0.15,9.45,6.8
5556,Cloudy,8,0,10,10,0.30000000000000004,1543.0199999999982,False,False,False,0.7,1.0,0.7,24,30,34.8,5,0.15,0.8,0.5
5557,Cloudy,9,2,66,21,-1.7099999999999997,1541.3099999999981,False,False,False,0.4,1.6321205588285577,0.6528482235314231,21,60,32.4,5,0.15,1.89,3.5999999999999996
5558,Hot,9,0,156,64,-2.04,1539.2699999999982,False,False,False,2.0,1.0,2.0,64,0,32.4,5,0.15,5.76,7.8
5559,Sunny,10,2,51,0,-2.8499999999999996,1536.4199999999983,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,30.0,5,0.15,0.0,2.8499999999999996
5560,Sunny,9,3,55,55,1.75,1538.1699999999983,False,False,False,1.0,1.77686983985157,1.77686983985157,57,0,32.4,5,0.15,4.95,3.2
5561,Cloudy,7,3,47,33,-0.48999999999999977,1537.6799999999982,False,False,False,0.5,1.77686983985157,0.888434919925785,33,50,37.2,5,0.15,2.31,2.8
5562,Sunny,8,4,40,40,0.6000000000000001,1538.2799999999982,False,False,False,1.0,1.8646647167633872,1.8646647167633872,64,0,34.8,5,0.15,3.2,2.6
5563,Hot,7,5,114,114,1.5300000000000002,1539.8099999999981,False,False,False,2.0,1.9179150013761013,3.8358300027522025,142,0,37.2,5,0.15,7.98,6.45
5564,Sunny,6,2,51,51,0.2100000000000004,1540.0199999999982,False,False,False,1.0,1.6321205588285577,1.6321205588285577,64,0,39.6,5,0.15,3.06,2.8499999999999996
5565,Hot,9,2,133,105,2.499999999999999,1542.5199999999982,False,False,False,2.0,1.6321205588285577,3.2642411176571153,105,0,32.4,5,0.15,9.45,6.95
5566,Sunny,10,3,54,53,2.1499999999999995,1544.6699999999983,False,False,False,1.0,1.77686983985157,1.77686983985157,53,0,30.0,5,0.15,5.3,3.1500000000000004
5567,Sunny,6,3,55,55,0.09999999999999964,1544.7699999999982,False,False,False,1.0,1.77686983985157,1.77686983985157,70,0,39.6,5,0.15,3.3,3.2
5568,Hot,13,5,113,68,2.4399999999999995,1547.2099999999982,False,False,False,2.0,1.9179150013761013,3.8358300027522025,68,0,17.75147928994083,5,0.15,8.84,6.4
5569,Sunny,11,3,54,44,1.6899999999999995,1548.8999999999983,False,False,False,1.0,1.77686983985157,1.77686983985157,44,0,24.793388429752067,5,0.15,4.84,3.1500000000000004
5570,Hot,8,6,93,93,1.8899999999999997,1550.7899999999984,False,False,False,2.0,1.950212931632136,3.900425863264272,135,0,34.8,5,0.15,7.44,5.550000000000001
5571,Sunny,10,4,58,55,2.0,1552.7899999999984,False,False,True,1.0,1.8646647167633872,1.8646647167633872,55,0,30.0,5,0.15,5.5,3.5
5572,Sunny,7,4,45,0,-2.85,1549.9399999999985,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,37.2,5,0.15,0.0,2.85
5573,Hot,10,3,126,106,3.8499999999999996,1553.7899999999984,False,False,False,2.0,1.77686983985157,3.55373967970314,106,0,30.0,5,0.15,10.6,6.75
5574,Sunny,7,0,51,37,0.040000000000000036,1553.8299999999983,False,False,False,1.0,1.0,1.0,37,0,37.2,5,0.15,2.59,2.55
5575,Cloudy,7,0,21,11,-0.28,1553.5499999999984,False,False,False,0.30000000000000004,1.0,0.30000000000000004,11,70,37.2,5,0.15,0.77,1.05
5576,Sunny,8,4,53,53,0.9900000000000002,1554.5399999999984,False,False,False,1.0,1.8646647167633872,1.8646647167633872,64,0,34.8,5,0.15,4.24,3.25
5577,Hot,11,0,86,49,1.0899999999999999,1555.6299999999983,False,False,False,2.0,1.0,2.0,49,0,24.793388429752067,5,0.15,5.39,4.3
5578,Sunny,10,2,47,0,-2.65,1552.9799999999982,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,30.0,5,0.15,0.0,2.65
5579,Sunny,8,1,57,48,0.8399999999999999,1553.8199999999981,False,False,False,1.0,1.3934693402873666,1.3934693402873666,48,0,34.8,5,0.15,3.84,3.0
5580,Sunny,10,1,40,40,1.85,1555.669999999998,False,False,False,1.0,1.3934693402873666,1.3934693402873666,41,0,30.0,5,0.15,4.0,2.15
5581,Sunny,9,0,50,32,0.3799999999999999,1556.0499999999981,False,False,False,1.0,1.0,1.0,32,0,32.4,5,0.15,2.88,2.5
5582,Sunny,9,2,59,52,1.4299999999999997,1557.4799999999982,False,False,False,1.0,1.6321205588285577,1.6321205588285577,52,0,32.4,5,0.15,4.68,3.25
5583,Sunny,9,5,57,57,1.5299999999999998,1559.0099999999982,False,False,False,1.0,1.9179150013761013,1.9179150013761013,62,0,32.4,5,0.15,5.13,3.6
5584,Hot,8,3,147,123,2.04,1561.0499999999981,False,False,False,2.0,1.77686983985157,3.55373967970314,123,0,34.8,5,0.15,9.84,7.8
5585,Sunny,10,4,49,49,1.85,1562.899999999998,False,False,False,1.0,1.8646647167633872,1.8646647167633872,55,0,30.0,5,0.15,4.9,3.0500000000000003
5586,Sunny,9,1,41,41,1.4900000000000002,1564.389999999998,False,False,False,1.0,1.3934693402873666,1.3934693402873666,45,0,32.4,5,0.15,3.69,2.1999999999999997
5587,Sunny,7,5,58,58,0.4099999999999997,1564.7999999999981,False,False,False,1.0,1.9179150013761013,1.9179150013761013,71,0,37.2,5,0.15,4.06,3.65
5588,Cloudy,9,3,61,17,-1.97,1562.829999999998,False,False,False,0.30000000000000004,1.77686983985157,0.5330609519554711,17,70,32.4,5,0.15,1.53,3.5
5589,Sunny,10,0,55,55,2.75,1565.579999999998,False,True,True,0.1,1.0,0.1,55,0,30.0,5,0.15,5.5,2.75
5590,Cloudy,6,2,43,0,-2.4499999999999997,1563.129999999998,True,False,False,0.4,1.6321205588285577,0.6528482235314231,0,60,39.6,5,0.15,0.0,2.4499999999999997
5591,Sunny,9,0,47,32,0.5299999999999998,1563.659999999998,False,False,True,1.0,1.0,1.0,32,0,32.4,5,0.15,2.88,2.35
5592,Cloudy,8,2,22,22,0.3599999999999999,1564.019999999998,False,False,False,0.4,1.6321205588285577,0.6528482235314231,22,60,34.8,5,0.15,1.76,1.4000000000000001
5593,Sunny,7,3,58,58,0.71,1564.729999999998,False,False,False,1.0,1.77686983985157,1.77686983985157,66,0,37.2,5,0.15,4.06,3.3499999999999996
5594,Sunny,7,4,45,45,0.2999999999999998,1565.029999999998,False,False,True,1.0,1.8646647167633872,1.8646647167633872,69,0,37.2,5,0.15,3.15,2.85
5595,Hot,8,7,108,108,2.1900000000000004,1567.219999999998,False,False,False,2.0,1.9698026165776814,3.939605233155363,137,0,34.8,5,0.15,8.64,6.45
5596,Sunny,8,0,52,34,0.1200000000000001,1567.3399999999979,False,False,False,1.0,1.0,1.0,34,0,34.8,5,0.15,2.72,2.6
5597,Sunny,7,3,46,46,0.4700000000000002,1567.809999999998,False,False,False,1.0,1.77686983985157,1.77686983985157,66,0,37.2,5,0.15,3.22,2.75
5598,Sunny,10,5,48,48,1.65,1569.459999999998,False,False,False,1.0,1.9179150013761013,1.9179150013761013,57,0,30.0,5,0.15,4.8,3.15
5599,Sunny,9,1,58,45,1.0,1570.459999999998,False,False,False,1.0,1.3934693402873666,1.3934693402873666,45,0,32.4,5,0.15,4.05,3.05
5600,Hot,10,3,129,106,3.6999999999999993,1574.159999999998,False,False,False,2.0,1.77686983985157,3.55373967970314,106,0,30.0,5,0.15,10.6,6.9
5601,Hot,13,5,62,62,4.210000000000001,1578.369999999998,False,False,False,2.0,1.9179150013761013,3.8358300027522025,68,0,17.75147928994083,5,0.15,8.06,3.85
5602,Sunny,11,2,44,40,1.9000000000000004,1580.2699999999982,False,False,False,1.0,1.6321205588285577,1.6321205588285577,40,0,24.793388429752067,5,0.15,4.4,2.5
5603,Cloudy,6,2,47,45,0.050000000000000266,1580.3199999999981,False,False,False,0.7,1.6321205588285577,1.1424843911799902,45,30,39.6,5,0.15,2.7,2.65
5604,Cloudy,9,1,22,13,-0.08000000000000007,1580.2399999999982,False,False,False,0.30000000000000004,1.3934693402873666,0.41804080208621003,13,70,32.4,5,0.15,1.17,1.25
5605,Cloudy,9,3,63,28,-1.0799999999999996,1579.1599999999983,False,False,False,0.5,1.77686983985157,0.888434919925785,28,50,32.4,5,0.15,2.52,3.5999999999999996
5606,Sunny,11,2,54,0,-3.0,1576.1599999999983,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,24.793388429752067,5,0.15,0.0,3.0
5607,Hot,13,3,130,63,1.2399999999999993,1577.3999999999983,False,False,False,2.0,1.77686983985157,3.55373967970314,63,0,17.75147928994083,5,0.15,8.19,6.95
5608,Sunny,11,1,45,34,1.3400000000000003,1578.7399999999982,False,False,False,1.0,1.3934693402873666,1.3934693402873666,34,0,24.793388429752067,5,0.15,3.74,2.4
5609,Cloudy,7,3,79,46,-1.1800000000000002,1577.5599999999981,False,False,False,0.7,1.77686983985157,1.243808887896099,46,30,37.2,5,0.15,3.22,4.4
5610,Hot,14,1,69,42,2.28,1579.839999999998,False,False,False,2.0,1.3934693402873666,2.786938680574733,42,0,15.306122448979592,5,0.15,5.88,3.6
5611,Hot,10,7,129,118,4.300000000000001,1584.139999999998,False,False,False,2.0,1.9698026165776814,3.939605233155363,118,0,30.0,5,0.15,11.8,7.5
5612,Hot,6,5,137,137,0.620000000000001,1584.759999999998,False,False,False,2.0,1.9179150013761013,3.8358300027522025,151,0,39.6,5,0.15,8.22,7.6
5613,Sunny,9,1,41,41,1.4900000000000002,1586.249999999998,False,False,False,1.0,1.3934693402873666,1.3934693402873666,45,0,32.4,5,0.15,3.69,2.1999999999999997
5614,Sunny,11,2,57,40,1.2500000000000004,1587.499999999998,False,False,False,1.0,1.6321205588285577,1.6321205588285577,40,0,24.793388429752067,5,0.15,4.4,3.15
5615,Cloudy,9,0,37,0,-1.85,1585.649999999998,True,False,False,0.6,1.0,0.6,0,40,32.4,5,0.15,0.0,1.85
5616,Sunny,10,3,49,49,2.0,1587.649999999998,False,False,False,1.0,1.77686983985157,1.77686983985157,53,0,30.0,5,0.15,4.9,2.9000000000000004
5617,Hot,9,0,151,64,-1.79,1585.859999999998,False,False,False,2.0,1.0,2.0,64,0,32.4,5,0.15,5.76,7.55
